Symbol,Date,Adj Close,Close,High,Low,Open,Volume
AAPL,2019-01-07,35.098899841308594,36.98249816894531,37.20750045776367,36.474998474121094,37.17499923706055,219111200
AAPL,2019-01-08,35.76800537109375,37.6875,37.95500183105469,37.130001068115234,37.38999938964844,164101200
AAPL,2019-01-09,36.37540054321289,38.32749938964844,38.63249969482422,37.407501220703125,37.8224983215332,180396400
AAPL,2019-01-10,36.49167251586914,38.45000076293945,38.49250030517578,37.71500015258789,38.125,143122800
AAPL,2019-01-11,36.13339614868164,38.0724983215332,38.42499923706055,37.877498626708984,38.220001220703125,108092800
AAPL,2019-01-14,35.59004211425781,37.5,37.817501068115234,37.30500030517578,37.712501525878906,129756800
AAPL,2019-01-15,36.31847381591797,38.26750183105469,38.34749984741211,37.51250076293945,37.567501068115234,114843600
AAPL,2019-01-16,36.762149810791016,38.73500061035156,38.970001220703125,38.25,38.27000045776367,122278800
AAPL,2019-01-17,36.98043441772461,38.96500015258789,39.415000915527344,38.314998626708984,38.54999923706055,119284800
AAPL,2019-01-18,37.20821762084961,39.20500183105469,39.470001220703125,38.994998931884766,39.375,135004000
AAPL,2019-01-22,36.3730354309082,38.32500076293945,39.182498931884766,38.154998779296875,39.102500915527344,121576000
AAPL,2019-01-23,36.52013397216797,38.47999954223633,38.78499984741211,37.92499923706055,38.537498474121094,92522400
AAPL,2019-01-24,36.23066329956055,38.17499923706055,38.619998931884766,37.935001373291016,38.52750015258789,101766000
AAPL,2019-01-25,37.431243896484375,39.439998626708984,39.532501220703125,38.58000183105469,38.869998931884766,134142000
AAPL,2019-01-28,37.0848388671875,39.07500076293945,39.08250045776367,38.415000915527344,38.9474983215332,104768400
AAPL,2019-01-29,36.70045471191406,38.66999816894531,39.532501220703125,38.52750015258789,39.0625,166348800
AAPL,2019-01-30,39.208377838134766,41.3125,41.537498474121094,40.057498931884766,40.8125,244439200
AAPL,2019-01-31,39.490726470947266,41.61000061035156,42.25,41.13999938964844,41.52750015258789,162958400
AAPL,2019-02-01,39.50970458984375,41.630001068115234,42.244998931884766,41.48249816894531,41.7400016784668,130672400
AAPL,2019-02-04,40.63197326660156,42.8125,42.915000915527344,41.81999969482422,41.852500915527344,125982000
AAPL,2019-02-05,41.32716751098633,43.54499816894531,43.77000045776367,43.087501525878906,43.21500015258789,144406400
AAPL,2019-02-06,41.341407775878906,43.560001373291016,43.89250183105469,43.212501525878906,43.662498474121094,112958400
AAPL,2019-02-07,40.55842590332031,42.73500061035156,43.48500061035156,42.584999084472656,43.099998474121094,126966800
AAPL,2019-02-08,40.606082916259766,42.602500915527344,42.665000915527344,42.10499954223633,42.247501373291016,95280000
AAPL,2019-02-11,40.372554779052734,42.35749816894531,42.8025016784668,42.3125,42.76250076293945,83973600
AAPL,2019-02-12,40.72045135498047,42.72249984741211,42.75,42.42499923706055,42.525001525878906,89134000
AAPL,2019-02-13,40.55126953125,42.54499816894531,43.119998931884766,42.47999954223633,42.84749984741211,89960800
AAPL,2019-02-14,40.699012756347656,42.70000076293945,42.814998626708984,42.345001220703125,42.4275016784668,87342800
AAPL,2019-02-15,40.608455657958984,42.60499954223633,42.92499923706055,42.4375,42.8125,98507200
AAPL,2019-02-19,40.729984283447266,42.73249816894531,42.86000061035156,42.372501373291016,42.4275016784668,75891200
AAPL,2019-02-20,40.992088317871094,43.00749969482422,43.33000183105469,42.747501373291016,42.79750061035156,104457600
AAPL,2019-02-21,40.760955810546875,42.76499938964844,43.092498779296875,42.57500076293945,42.95000076293945,68998800
AAPL,2019-02-22,41.21609878540039,43.24250030517578,43.25,42.845001220703125,42.89500045776367,75652800
AAPL,2019-02-25,41.51633071899414,43.557498931884766,43.967498779296875,43.48749923706055,43.540000915527344,87493600
AAPL,2019-02-26,41.54015350341797,43.58250045776367,43.82500076293945,43.29249954223633,43.4275016784668,68280800
AAPL,2019-02-27,41.6688346862793,43.717498779296875,43.75,43.182498931884766,43.3025016784668,111341600
AAPL,2019-02-28,41.25897979736328,43.287498474121094,43.727500915527344,43.22999954223633,43.58000183105469,112861600
AAPL,2019-03-01,41.692665100097656,43.74250030517578,43.787498474121094,43.22249984741211,43.56999969482422,103544800
AAPL,2019-03-04,41.90234375,43.962501525878906,44.4375,43.49250030517578,43.92250061035156,109744800
AAPL,2019-03-05,41.82609558105469,43.88249969482422,44.0,43.6349983215332,43.98500061035156,78949600
AAPL,2019-03-06,41.585426330566406,43.630001068115234,43.872501373291016,43.48500061035156,43.66749954223633,83241600
AAPL,2019-03-07,41.104087829589844,43.125,43.61000061035156,43.005001068115234,43.467498779296875,99185600
AAPL,2019-03-08,41.2017936706543,43.227500915527344,43.26750183105469,42.375,42.58000183105469,95997600
AAPL,2019-03-11,42.62910461425781,44.724998474121094,44.779998779296875,43.837501525878906,43.872501373291016,128044000
AAPL,2019-03-12,43.108070373535156,45.227500915527344,45.66749954223633,44.842498779296875,45.0,129870400
AAPL,2019-03-13,43.29869079589844,45.4275016784668,45.82500076293945,45.22999954223633,45.5625,124130000
AAPL,2019-03-14,43.780025482177734,45.932498931884766,46.025001525878906,45.63999938964844,45.974998474121094,94318000
AAPL,2019-03-15,44.349525451660156,46.529998779296875,46.83250045776367,45.935001373291016,46.212501525878906,156171600
AAPL,2019-03-18,44.80226135253906,47.005001068115234,47.09749984741211,46.4474983215332,46.45000076293945,104879200
AAPL,2019-03-19,44.447227478027344,46.63249969482422,47.247501373291016,46.47999954223633,47.087501525878906,126585600
AAPL,2019-03-20,44.83563232421875,47.040000915527344,47.372501373291016,46.182498931884766,46.557498931884766,124140800
AAPL,2019-03-21,46.48693084716797,48.772499084472656,49.08250045776367,47.45249938964844,47.505001068115234,204136800
AAPL,2019-03-22,45.52427291870117,47.76250076293945,49.42250061035156,47.69499969482422,48.834999084472656,169630800
AAPL,2019-03-25,44.97383499145508,47.185001373291016,47.994998931884766,46.650001525878906,47.877498626708984,175381200
AAPL,2019-03-26,44.50918197631836,46.6974983215332,48.220001220703125,46.14500045776367,47.915000915527344,199202000
AAPL,2019-03-27,44.90950012207031,47.11750030517578,47.439998626708984,46.63750076293945,47.1875,119393600
AAPL,2019-03-28,44.96907424926758,47.18000030517578,47.38999938964844,46.88249969482422,47.23749923706055,83121600
AAPL,2019-03-29,45.26215744018555,47.48749923706055,47.52000045776367,47.1349983215332,47.45750045776367,94256000
AAPL,2019-04-01,45.56955337524414,47.810001373291016,47.91999816894531,47.095001220703125,47.90999984741211,111448000
AAPL,2019-04-02,46.231971740722656,48.505001068115234,48.6150016784668,47.76250076293945,47.772499084472656,91062800
AAPL,2019-04-03,46.548892974853516,48.837501525878906,49.125,48.287498474121094,48.3125,93087200
AAPL,2019-04-04,46.629913330078125,48.92250061035156,49.092498779296875,48.28499984741211,48.6974983215332,76457200
AAPL,2019-04-05,46.94207000732422,49.25,49.275001525878906,48.98249816894531,49.11249923706055,74106400
AAPL,2019-04-08,47.680755615234375,50.025001525878906,50.057498931884766,49.084999084472656,49.10499954223633,103526800
AAPL,2019-04-09,47.53777313232422,49.875,50.712501525878906,49.807498931884766,50.08000183105469,143072800
AAPL,2019-04-10,47.80464553833008,50.154998779296875,50.185001373291016,49.54499816894531,49.66999816894531,86781200
AAPL,2019-04-11,47.40672302246094,49.73749923706055,50.25,49.61000061035156,50.212501525878906,83603200
AAPL,2019-04-12,47.38766098022461,49.717498779296875,50.03499984741211,49.0525016784668,49.79999923706055,111042800
AAPL,2019-04-15,47.47343826293945,49.807498931884766,49.962501525878906,49.502498626708984,49.64500045776367,70146400
AAPL,2019-04-16,47.478214263916016,49.8125,50.342498779296875,49.63999938964844,49.8650016784668,102785600
AAPL,2019-04-17,48.40275573730469,50.782501220703125,50.845001220703125,49.65250015258789,49.8849983215332,115627200
AAPL,2019-04-18,48.576698303222656,50.96500015258789,51.037498474121094,50.630001068115234,50.779998779296875,96783200
AAPL,2019-04-22,48.73634719848633,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000
AAPL,2019-04-23,49.43928527832031,51.869998931884766,51.9375,50.974998474121094,51.10749816894531,93292000
AAPL,2019-04-24,49.363040924072266,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400
AAPL,2019-04-25,48.9150505065918,51.31999969482422,51.939998626708984,51.279998779296875,51.70750045776367,74172800
AAPL,2019-04-26,48.681541442871094,51.07500076293945,51.25,50.529998779296875,51.224998474121094,74596400
AAPL,2019-04-29,48.755409240722656,51.15250015258789,51.49250030517578,50.96500015258789,51.099998474121094,88818800
AAPL,2019-04-30,47.81657028198242,50.16749954223633,50.849998474121094,49.77750015258789,50.76499938964844,186139600
AAPL,2019-05-01,50.163673400878906,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200
AAPL,2019-05-02,49.83722686767578,52.287498474121094,53.162498474121094,52.032501220703125,52.459999084472656,127985200
AAPL,2019-05-03,50.456764221191406,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600
AAPL,2019-05-06,49.67756652832031,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400
AAPL,2019-05-07,48.33842086791992,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800
AAPL,2019-05-08,48.34793472290039,50.724998474121094,51.334999084472656,50.4375,50.474998474121094,105358000
AAPL,2019-05-09,47.82847595214844,50.18000030517578,50.41999816894531,49.165000915527344,50.099998474121094,139634400
AAPL,2019-05-10,47.165889739990234,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800
AAPL,2019-05-13,44.42463684082031,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400
AAPL,2019-05-14,45.12788391113281,47.165000915527344,47.42499923706055,46.352500915527344,46.602500915527344,146118800
AAPL,2019-05-15,45.66849136352539,47.72999954223633,47.9375,46.505001068115234,46.567501068115234,106178800
AAPL,2019-05-16,45.467567443847656,47.52000045776367,48.11750030517578,47.209999084472656,47.477500915527344,132125600
AAPL,2019-05-17,45.20920944213867,47.25,47.724998474121094,46.689998626708984,46.73249816894531,131516400
AAPL,2019-05-20,43.795528411865234,45.772499084472656,46.087501525878906,45.06999969482422,45.880001068115234,154449200
AAPL,2019-05-21,44.635135650634766,46.650001525878906,47.0,46.17499923706055,46.30500030517578,113459200
AAPL,2019-05-22,43.72137451171875,45.69499969482422,46.4275016784668,45.63750076293945,46.165000915527344,118994400
AAPL,2019-05-23,42.975074768066406,44.915000915527344,45.1349983215332,44.45249938964844,44.95000076293945,146118800
AAPL,2019-05-24,42.810020446777344,44.74250030517578,45.53499984741211,44.654998779296875,45.04999923706055,94858800
AAPL,2019-05-28,42.63301467895508,44.557498931884766,45.147499084472656,44.477500915527344,44.72999954223633,111792800
AAPL,2019-05-29,42.429691314697266,44.345001220703125,44.837501525878906,44.0,44.10499954223633,113924800
AAPL,2019-05-30,42.649757385253906,44.57500076293945,44.807498931884766,44.16749954223633,44.48749923706055,84873600
AAPL,2019-05-31,41.877140045166016,43.76750183105469,44.497501373291016,43.747501373291016,44.057498931884766,108174400
AAPL,2019-06-03,41.4537467956543,43.32500076293945,44.47999954223633,42.567501068115234,43.900001525878906,161584400
AAPL,2019-06-04,42.97030258178711,44.90999984741211,44.95750045776367,43.630001068115234,43.86000061035156,123872000
AAPL,2019-06-05,43.663978576660156,45.6349983215332,46.247501373291016,45.28499984741211,46.06999969482422,119093600
AAPL,2019-06-06,44.30504608154297,46.30500030517578,46.36750030517578,45.537498474121094,45.77000045776367,90105200
AAPL,2019-06-07,45.48430633544922,47.537498474121094,47.97999954223633,46.442501068115234,46.627498626708984,122737600
AAPL,2019-06-10,46.06555938720703,48.14500045776367,48.842498779296875,47.904998779296875,47.95249938964844,104883600
AAPL,2019-06-11,46.5989875793457,48.70249938964844,49.0,48.400001525878906,48.71500015258789,107731600
AAPL,2019-06-12,46.45067596435547,48.54750061035156,48.99250030517578,48.34749984741211,48.48749923706055,73012800
AAPL,2019-06-13,46.44112014770508,48.537498474121094,49.1974983215332,48.400001525878906,48.67499923706055,86698400
AAPL,2019-06-14,46.10382843017578,48.185001373291016,48.397499084472656,47.57500076293945,47.88750076293945,75046000
AAPL,2019-06-17,46.37892150878906,48.47249984741211,48.7400016784668,48.04249954223633,48.224998474121094,58676400
AAPL,2019-06-18,47.469688415527344,49.61249923706055,50.0724983215332,48.8025016784668,49.01250076293945,106204000
AAPL,2019-06-19,47.3309440612793,49.467498779296875,49.970001220703125,49.32749938964844,49.91999816894531,84496800
AAPL,2019-06-20,47.711273193359375,49.8650016784668,50.15250015258789,49.50749969482422,50.092498779296875,86056000
AAPL,2019-06-21,47.548622131347656,49.69499969482422,50.212501525878906,49.537498474121094,49.70000076293945,191202400
AAPL,2019-06-24,47.50077819824219,49.64500045776367,50.040000915527344,49.54249954223633,49.6349983215332,72881600
AAPL,2019-06-25,46.780784606933594,48.89250183105469,49.814998626708984,48.8224983215332,49.60749816894531,84281200
AAPL,2019-06-26,47.792598724365234,49.95000076293945,50.247501373291016,49.337501525878906,49.442501068115234,104270000
AAPL,2019-06-27,47.77825164794922,49.935001373291016,50.39250183105469,49.89250183105469,50.0724983215332,83598800
AAPL,2019-06-28,47.34290313720703,49.47999954223633,49.875,49.26250076293945,49.66999816894531,124442400
AAPL,2019-07-01,48.21120834350586,50.38750076293945,51.122501373291016,50.162498474121094,50.79249954223633,109012000
AAPL,2019-07-02,48.49345779418945,50.682498931884766,50.782501220703125,50.34000015258789,50.352500915527344,67740800
AAPL,2019-07-03,48.895320892333984,51.102500915527344,51.11000061035156,50.67250061035156,50.81999969482422,45448000
AAPL,2019-07-05,48.85226821899414,51.057498931884766,51.27000045776367,50.724998474121094,50.837501525878906,69062000
AAPL,2019-07-08,47.84523010253906,50.005001068115234,50.349998474121094,49.602500915527344,50.20249938964844,101354400
AAPL,2019-07-09,48.137054443359375,50.310001373291016,50.377498626708984,49.70249938964844,49.79999923706055,82312000
AAPL,2019-07-10,48.61305618286133,50.807498931884766,50.932498931884766,50.38999938964844,50.462501525878906,71588400
AAPL,2019-07-11,48.25904846191406,50.4375,51.09749984741211,50.4275016784668,50.82749938964844,80767200
AAPL,2019-07-12,48.62981033325195,50.82500076293945,51.0,50.54999923706055,50.61249923706055,70380800
AAPL,2019-07-15,49.08668899536133,51.3025016784668,51.467498779296875,51.0,51.022499084472656,67789600
AAPL,2019-07-16,48.91685104370117,51.125,51.52750015258789,50.875,51.147499084472656,67467200
AAPL,2019-07-17,48.64177322387695,50.837501525878906,51.272499084472656,50.817501068115234,51.01250076293945,56430000
AAPL,2019-07-18,49.1943244934082,51.415000915527344,51.470001220703125,50.92499923706055,51.0,74162400
AAPL,2019-07-19,48.45996856689453,50.647499084472656,51.625,50.59000015258789,51.4474983215332,83717200
AAPL,2019-07-22,49.567481994628906,51.80500030517578,51.807498931884766,50.90250015258789,50.912498474121094,89111600
AAPL,2019-07-23,49.95499038696289,52.209999084472656,52.227500915527344,51.8224983215332,52.1150016784668,73420800
AAPL,2019-07-24,49.914329528808594,52.16749954223633,52.287498474121094,51.79249954223633,51.91749954223633,59966400
AAPL,2019-07-25,49.519657135009766,51.755001068115234,52.310001373291016,51.682498931884766,52.22249984741211,55638400
AAPL,2019-07-26,49.69187927246094,51.935001373291016,52.432498931884766,51.78499984741211,51.869998931884766,70475600
AAPL,2019-07-29,50.15592575073242,52.41999816894531,52.65999984741211,52.11000061035156,52.1150016784668,86693600
AAPL,2019-07-30,49.940635681152344,52.19499969482422,52.540000915527344,51.82749938964844,52.189998626708984,135742800
AAPL,2019-07-31,50.95964431762695,53.2599983215332,55.342498779296875,52.82500076293945,54.10499954223633,277125600
AAPL,2019-08-01,49.85691833496094,52.10749816894531,54.50749969482422,51.685001373291016,53.474998474121094,216071600
AAPL,2019-08-02,48.80202865600586,51.005001068115234,51.60749816894531,50.407501220703125,51.38249969482422,163448400
AAPL,2019-08-05,46.247352600097656,48.334999084472656,49.662498474121094,48.14500045776367,49.497501373291016,209572000
AAPL,2019-08-06,47.122840881347656,49.25,49.51750183105469,48.5099983215332,49.07749938964844,143299200
AAPL,2019-08-07,47.610816955566406,49.7599983215332,49.88999938964844,48.45500183105469,48.852500915527344,133457600
AAPL,2019-08-08,48.66090393066406,50.85749816894531,50.88249969482422,49.84749984741211,50.04999923706055,108038000
AAPL,2019-08-09,48.259918212890625,50.247501373291016,50.689998626708984,49.8224983215332,50.32500076293945,98478800
AAPL,2019-08-12,48.13747787475586,50.119998931884766,50.51250076293945,49.787498474121094,49.904998779296875,89927600
AAPL,2019-08-13,50.175994873046875,52.24250030517578,53.03499984741211,50.119998931884766,50.255001068115234,188874000
AAPL,2019-08-14,48.682525634765625,50.6875,51.61000061035156,50.647499084472656,50.790000915527344,146189600
AAPL,2019-08-15,48.44001007080078,50.435001373291016,51.28499984741211,49.91749954223633,50.8650016784668,108909600
AAPL,2019-08-16,49.58292770385742,51.625,51.790000915527344,50.959999084472656,51.06999969482422,110481600
AAPL,2019-08-19,50.507362365722656,52.587501525878906,53.182498931884766,52.50749969482422,52.654998779296875,97654400
AAPL,2019-08-20,50.509765625,52.59000015258789,53.337501525878906,52.58000183105469,52.720001220703125,107537200
AAPL,2019-08-21,51.05721664428711,53.15999984741211,53.412498474121094,52.900001525878906,53.247501373291016,86141600
AAPL,2019-08-22,51.013999938964844,53.1150016784668,53.61000061035156,52.6875,53.29750061035156,89014800
AAPL,2019-08-23,48.656105041503906,50.65999984741211,53.01250076293945,50.25,52.35749816894531,187272000
AAPL,2019-08-26,49.58053207397461,51.622501373291016,51.79750061035156,51.26499938964844,51.46500015258789,104174400
AAPL,2019-08-27,49.02107238769531,51.040000915527344,52.13750076293945,50.88249969482422,51.96500015258789,103493200
AAPL,2019-08-28,49.35002136230469,51.38249969482422,51.43000030517578,50.83000183105469,51.025001525878906,63755200
AAPL,2019-08-29,50.185611724853516,52.252498626708984,52.33000183105469,51.665000915527344,52.125,83962000
AAPL,2019-08-30,50.12078094482422,52.185001373291016,52.61249923706055,51.79999923706055,52.540000915527344,84573600
AAPL,2019-09-03,49.39083480834961,51.42499923706055,51.744998931884766,51.05500030517578,51.60749816894531,80092000
AAPL,2019-09-04,50.22882843017578,52.29750061035156,52.369998931884766,51.83000183105469,52.09749984741211,76752400
AAPL,2019-09-05,51.210880279541016,53.31999969482422,53.49250030517578,52.877498626708984,53.0,95654800
AAPL,2019-09-06,51.206085205078125,53.314998626708984,53.60499954223633,53.127498626708984,53.51250076293945,77449200
AAPL,2019-09-09,51.424583435058594,53.54249954223633,54.11000061035156,52.76750183105469,53.709999084472656,109237600
AAPL,2019-09-10,52.032066345214844,54.17499923706055,54.19499969482422,52.9275016784668,53.46500015258789,127111600
AAPL,2019-09-11,53.68642807006836,55.897499084472656,55.9275016784668,54.432498931884766,54.51750183105469,177158400
AAPL,2019-09-12,53.566375732421875,55.772499084472656,56.60499954223633,55.71500015258789,56.20000076293945,128906800
AAPL,2019-09-13,52.524295806884766,54.6875,55.1974983215332,54.255001068115234,55.0,159053200
AAPL,2019-09-16,52.800418853759766,54.974998474121094,55.032501220703125,54.38999938964844,54.432498931884766,84632400
AAPL,2019-09-17,52.99250411987305,55.17499923706055,55.20500183105469,54.779998779296875,54.9900016784668,73274800
AAPL,2019-09-18,53.489540100097656,55.692501068115234,55.712501525878906,54.86000061035156,55.26499938964844,101360000
AAPL,2019-09-19,53.05493927001953,55.2400016784668,55.939998626708984,55.092498779296875,55.502498626708984,88242400
AAPL,2019-09-20,52.279388427734375,54.432498931884766,55.63999938964844,54.36750030517578,55.345001220703125,221652400
AAPL,2019-09-23,52.51709747314453,54.68000030517578,54.959999084472656,54.412498474121094,54.73749923706055,76662000
AAPL,2019-09-24,52.26737594604492,54.41999816894531,55.622501373291016,54.29750061035156,55.25749969482422,124763200
AAPL,2019-09-25,53.071739196777344,55.25749969482422,55.375,54.28499984741211,54.63750076293945,87613600
AAPL,2019-09-26,52.79801940917969,54.97249984741211,55.23500061035156,54.70750045776367,55.0,75334000
AAPL,2019-09-27,52.541107177734375,54.70500183105469,55.2400016784668,54.31999969482422,55.1349983215332,101408000
AAPL,2019-09-30,53.777671813964844,55.99250030517578,56.14500045776367,55.1974983215332,55.224998474121094,103909600
AAPL,2019-10-01,53.92654800415039,56.147499084472656,57.05500030517578,56.04999923706055,56.26750183105469,139223200
AAPL,2019-10-02,52.57472610473633,54.7400016784668,55.89500045776367,54.48249816894531,55.76499938964844,138449200
AAPL,2019-10-03,53.02133560180664,55.20500183105469,55.2400016784668,53.782501220703125,54.60749816894531,114426000
AAPL,2019-10-04,54.507606506347656,56.752498626708984,56.872501373291016,55.97249984741211,56.40999984741211,138478800
AAPL,2019-10-07,54.51960372924805,56.76499938964844,57.48249816894531,56.459999084472656,56.567501068115234,122306000
AAPL,2019-10-08,53.88092041015625,56.099998474121094,57.01499938964844,56.08250045776367,56.45500183105469,111820000
AAPL,2019-10-09,54.512420654296875,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,74770400
AAPL,2019-10-10,55.24715042114258,57.522499084472656,57.61000061035156,56.82500076293945,56.98249816894531,113013600
AAPL,2019-10-11,56.71663284301758,59.0525016784668,59.40999984741211,58.07749938964844,58.23749923706055,166795600
AAPL,2019-10-14,56.63499450683594,58.967498779296875,59.532501220703125,58.66749954223633,58.724998474121094,96427600
AAPL,2019-10-15,56.50293731689453,58.83000183105469,59.412498474121094,58.720001220703125,59.09749984741211,87360000
AAPL,2019-10-16,56.27482604980469,58.592498779296875,58.810001373291016,58.29999923706055,58.342498779296875,73903200
AAPL,2019-10-17,56.49332046508789,58.81999969482422,59.037498474121094,58.380001068115234,58.772499084472656,67585200
AAPL,2019-10-18,56.7646598815918,59.102500915527344,59.39500045776367,58.5724983215332,58.647499084472656,97433600
AAPL,2019-10-21,57.74911880493164,60.127498626708984,60.247501373291016,59.33000183105469,59.380001068115234,87247200
AAPL,2019-10-22,57.61705780029297,59.9900016784668,60.54999923706055,59.904998779296875,60.290000915527344,82293600
AAPL,2019-10-23,58.39019775390625,60.79499816894531,60.810001373291016,60.30500030517578,60.525001525878906,75828800
AAPL,2019-10-24,58.48625564575195,60.89500045776367,61.20000076293945,60.45249938964844,61.127498626708984,69275200
AAPL,2019-10-25,59.20658493041992,61.64500045776367,61.682498931884766,60.720001220703125,60.790000915527344,73477200
AAPL,2019-10-28,59.799659729003906,62.26250076293945,62.3125,61.68000030517578,61.85499954223633,96572800
AAPL,2019-10-29,58.41661071777344,60.8224983215332,62.4375,60.64250183105469,62.24250030517578,142839600
AAPL,2019-10-30,58.409420013427734,60.814998626708984,61.32500076293945,60.3025016784668,61.189998626708984,124522000
AAPL,2019-10-31,59.73003005981445,62.189998626708984,62.29249954223633,59.314998626708984,61.810001373291016,139162000
AAPL,2019-11-01,61.42521667480469,63.95500183105469,63.98249816894531,62.290000915527344,62.3849983215332,151125200
AAPL,2019-11-04,61.82860565185547,64.375,64.4625015258789,63.845001220703125,64.3324966430664,103272000
AAPL,2019-11-05,61.73976135253906,64.28250122070312,64.54750061035156,64.08000183105469,64.26249694824219,79897600
AAPL,2019-11-06,61.766170501708984,64.30999755859375,64.37249755859375,63.842498779296875,64.19249725341797,75864400
AAPL,2019-11-07,62.479026794433594,64.85749816894531,65.0875015258789,64.52749633789062,64.68499755859375,94940400
AAPL,2019-11-08,62.650020599365234,65.03500366210938,65.11000061035156,64.2125015258789,64.67250061035156,69986400
AAPL,2019-11-11,63.146121978759766,65.55000305175781,65.61750030517578,64.56999969482422,64.57499694824219,81821200
AAPL,2019-11-12,63.08832550048828,65.48999786376953,65.69750213623047,65.2300033569336,65.38749694824219,87388800
AAPL,2019-11-13,63.692840576171875,66.11750030517578,66.19499969482422,65.26750183105469,65.28250122070312,102734400
AAPL,2019-11-14,63.252098083496094,65.66000366210938,66.22000122070312,65.5250015258789,65.9375,89182800
AAPL,2019-11-15,64.00348663330078,66.44000244140625,66.44499969482422,65.75250244140625,65.91999816894531,100206400
AAPL,2019-11-18,64.32621765136719,66.7750015258789,66.85749816894531,66.05750274658203,66.44999694824219,86703200
AAPL,2019-11-19,64.13114166259766,66.57250213623047,67.0,66.34750366210938,66.9749984741211,76167200
AAPL,2019-11-20,63.38456344604492,65.79750061035156,66.5199966430664,65.0999984741211,66.38500213623047,106234400
AAPL,2019-11-21,63.100379943847656,65.50250244140625,66.00250244140625,65.29499816894531,65.92250061035156,121395200
AAPL,2019-11-22,63.044986724853516,65.44499969482422,65.79499816894531,65.20999908447266,65.64749908447266,65325200
AAPL,2019-11-25,64.15038299560547,66.59249877929688,66.61000061035156,65.62999725341797,65.67749786376953,84020400
AAPL,2019-11-26,63.649478912353516,66.07250213623047,66.79000091552734,65.625,66.73500061035156,105207600
AAPL,2019-11-27,64.50440979003906,66.95999908447266,66.99500274658203,66.32749938964844,66.3949966430664,65235600
AAPL,2019-11-29,64.36233520507812,66.8125,67.0,66.4749984741211,66.6500015258789,46617600
AAPL,2019-12-02,63.6181755065918,66.04000091552734,67.0625,65.86250305175781,66.81749725341797,94487200
AAPL,2019-12-03,62.483848571777344,64.86250305175781,64.88249969482422,64.07250213623047,64.57749938964844,114430400
AAPL,2019-12-04,63.03533935546875,65.43499755859375,65.82749938964844,65.16999816894531,65.26750183105469,67181600
AAPL,2019-12-05,63.960147857666016,66.3949966430664,66.47250366210938,65.68250274658203,65.94750213623047,74424400
AAPL,2019-12-06,65.19563293457031,67.67749786376953,67.75,66.82499694824219,66.87000274658203,106075600
AAPL,2019-12-09,64.28287506103516,66.7300033569336,67.69999694824219,66.22750091552734,67.5,128042400
AAPL,2019-12-10,64.65856170654297,67.12000274658203,67.51750183105469,66.46499633789062,67.1500015258789,90420400
AAPL,2019-12-11,65.21007537841797,67.69249725341797,67.7750015258789,67.125,67.20249938964844,78756800
AAPL,2019-12-12,65.37622833251953,67.86499786376953,68.13999938964844,66.83000183105469,66.94499969482422,137310400
AAPL,2019-12-13,66.26490020751953,68.7874984741211,68.82499694824219,67.73249816894531,67.86499786376953,133587600
AAPL,2019-12-16,67.39921569824219,69.96499633789062,70.19750213623047,69.24500274658203,69.25,128186000
AAPL,2019-12-17,67.53169250488281,70.10250091552734,70.44249725341797,69.69999694824219,69.89250183105469,114158400
AAPL,2019-12-18,67.37031555175781,69.93499755859375,70.4749984741211,69.77999877929688,69.94999694824219,116028400
AAPL,2019-12-19,67.43775177001953,70.00499725341797,70.29499816894531,69.73750305175781,69.875,98369200
AAPL,2019-12-20,67.298095703125,69.86000061035156,70.6624984741211,69.63999938964844,70.55750274658203,275978000
AAPL,2019-12-23,68.3962631225586,71.0,71.0625,70.09249877929688,70.13249969482422,98572000
AAPL,2019-12-24,68.46128845214844,71.06749725341797,71.22250366210938,70.7300033569336,71.17250061035156,48478800
AAPL,2019-12-26,69.81959533691406,72.47750091552734,72.49500274658203,71.17500305175781,71.20500183105469,93121200
AAPL,2019-12-27,69.79308319091797,72.44999694824219,73.49250030517578,72.02999877929688,72.77999877929688,146266000
AAPL,2019-12-30,70.20732879638672,72.87999725341797,73.17250061035156,71.30500030517578,72.36499786376953,144114400
AAPL,2019-12-31,70.72029876708984,73.4124984741211,73.41999816894531,72.37999725341797,72.48249816894531,100805600
AAPL,2020-01-02,72.33385467529297,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400
AAPL,2020-01-03,71.63065338134766,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800
AAPL,2020-01-06,72.20142364501953,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200
AAPL,2020-01-07,71.8618392944336,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000
AAPL,2020-01-08,73.0178451538086,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200
